transaction_id,bill_amount,product_sold,discount_rate,transaction_date
TXN0004551,2396,Wireless Mouse - 4,0,01-11-2023 02:12
TXN0010196,6998,Mechanical Keyboard - 2,0,01-11-2023 02:38
TXN0017778,7497,Gaming Controller - 3,0,01-11-2023 03:05
TXN0010324,799,Smart LED Bulb - 1,0,01-11-2023 03:12
TXN0008349,10497,Mechanical Keyboard - 3,2,01-11-2023 04:26
TXN0018409,19995,Noise Cancelling Earbuds - 5,1,01-11-2023 05:13
TXN0014124,1299,Bluetooth Tracker - 1,4,01-11-2023 05:36
TXN0009255,299,HDMI Cable 2m - 1,0,01-11-2023 05:55
TXN0003259,25996,Portable Bluetooth Keyboard - 1 ; Action Camera 4K - 3,0,01-11-2023 06:07
TXN0008426,17996,External Hard Drive 1TB - 4,4,01-11-2023 07:50
TXN0019583,16495,SSD 500GB - 5,0,01-11-2023 08:43
TXN0012158,22495,External Hard Drive 1TB - 5,0,01-11-2023 09:47
TXN0009484,3196,Smart Plug WiFi - 1 ; USB Flash Drive 64GB - 3,0,01-11-2023 09:49
TXN0004061,5596,WiFi Router Dual Band - 2 ; USB Hub 4-Port - 2,0,01-11-2023 10:47
TXN0018473,1599,Bluetooth Keyboard - 1,0,01-11-2023 11:15
TXN0015683,15997,LED Monitor 24 Inch - 1 ; Mechanical Keyboard - 2,0,01-11-2023 12:08
TXN0011114,23998,Laser Printer - 2,0,01-11-2023 13:10
TXN0018605,12195,Gaming Headset - 3 ; Bluetooth Keyboard - 2,0,01-11-2023 14:52
TXN0013715,6598,SSD 500GB - 2,0,01-11-2023 16:23
TXN0015084,17495,Mechanical Keyboard - 5,0,01-11-2023 19:19
TXN0010157,15996,Noise Cancelling Earbuds - 4,0,01-11-2023 19:38
TXN0008915,2397,Smart LED Bulb - 3,0,01-11-2023 20:55
TXN0012683,13793,Desk Microphone - 3 ; Laptop Stand Aluminum - 1 ; Wireless Earphones - 3,0,01-11-2023 21:36
TXN0000195,9997,Wireless Charging Pad - 2 ; Soundbar Home - 1,0,01-11-2023 21:52
TXN0019754,7495,Smart Door Sensor - 5,0,01-11-2023 23:17
TXN0004959,6495,Bluetooth Tracker - 5,3,02-11-2023 02:36
TXN0010754,1499,Laptop Stand Aluminum - 1,3,02-11-2023 04:23
TXN0008250,1599,Bluetooth Keyboard - 1,0,02-11-2023 05:14
TXN0019261,4998,Gaming Controller - 2,0,02-11-2023 06:51
TXN0010855,9995,Portable Bluetooth Keyboard - 3 ; Portable Power Bank 20000mAh - 2,0,02-11-2023 07:17
TXN0002769,17998,LED Monitor 24 Inch - 2,10,02-11-2023 07:48
TXN0006722,5797,Noise Cancelling Earbuds - 1 ; Laptop Cooling Pad - 2,8,02-11-2023 08:17
TXN0015206,9897,SSD 500GB - 3,0,02-11-2023 08:32
TXN0010740,1499,Laptop Stand Aluminum - 1,0,02-11-2023 10:07
TXN0018516,3198,Wireless Earphones - 2,4,02-11-2023 10:25
TXN0010313,3998,Portable Bluetooth Keyboard - 2,0,02-11-2023 12:18
TXN0001922,3499,Graphics Tablet Small - 1,0,02-11-2023 13:20
TXN0003174,1197,Ethernet Cable 5m - 3,0,02-11-2023 13:22
TXN0002352,3998,Portable Bluetooth Keyboard - 2,0,02-11-2023 13:33
TXN0002551,23996,VR Headset Basic - 4,2,02-11-2023 17:47
TXN0005580,998,RGB Strip Light - 2,0,02-11-2023 18:32
TXN0015437,2598,Bluetooth Tracker - 2,2,02-11-2023 18:45
TXN0018530,798,Ethernet Cable 5m - 2,0,02-11-2023 19:01
TXN0009403,2497,HDMI Cable 2m - 1 ; Smart Plug WiFi - 2,0,02-11-2023 19:51
TXN0019454,6696,Laptop Cooling Pad - 3 ; Noise Cancelling Earbuds - 1,0,02-11-2023 21:47
TXN0007560,5998,Gaming Headset - 2,0,02-11-2023 21:59
TXN0013630,13196,SSD 500GB - 4,3,02-11-2023 22:11
TXN0016159,7495,Webcam HD - 5,0,02-11-2023 23:30
TXN0004517,6996,Gaming Controller - 1 ; Webcam HD - 3,0,03-11-2023 01:13
TXN0019931,3995,Smart LED Bulb - 5,0,03-11-2023 02:46
TXN0005529,5996,Smart Door Sensor - 4,0,03-11-2023 03:31
TXN0016341,4398,WiFi Router Dual Band - 2,0,03-11-2023 03:42
TXN0005929,16495,SSD 500GB - 5,0,03-11-2023 04:13
TXN0000282,15998,Action Camera 4K - 2,1,03-11-2023 04:18
TXN0003458,1599,Bluetooth Keyboard - 1,0,03-11-2023 05:58
TXN0019624,1495,HDMI Cable 2m - 5,0,03-11-2023 06:17
TXN0002945,15998,Action Camera 4K - 2,4,03-11-2023 06:22
TXN0000379,3996,USB-C Fast Charger - 4,0,03-11-2023 11:08
TXN0001417,2995,USB Hub 4-Port - 5,0,03-11-2023 11:23
TXN0012002,2697,LED Desk Lamp USB Powered - 3,0,03-11-2023 11:53
TXN0019321,7996,Mini UPS for Router - 4,0,03-11-2023 12:04
TXN0004526,2495,RGB Strip Light - 5,0,03-11-2023 12:54
TXN0008932,2997,USB-C Fast Charger - 3,0,03-11-2023 14:39
TXN0001128,7996,Mini UPS for Router - 4,0,03-11-2023 16:00
TXN0013266,9897,SSD 500GB - 3,0,03-11-2023 17:30
TXN0019155,10995,WiFi Router Dual Band - 5,0,03-11-2023 17:40
TXN0008595,12495,Gaming Controller - 5,0,03-11-2023 18:34
TXN0009771,44995,Portable Projector Mini - 5,4,03-11-2023 18:37
TXN0012973,8497,External Hard Drive 1TB - 1 ; Portable Bluetooth Keyboard - 2,0,03-11-2023 19:13
TXN0014367,19995,Smartwatch Series A - 3 ; Gaming Controller - 2,0,03-11-2023 21:45
TXN0001226,35997,Laser Printer - 3,3,03-11-2023 22:01
TXN0002285,9498,Graphics Tablet Small - 1 ; VR Headset Basic - 1,0,03-11-2023 23:49
TXN0019221,11998,VR Headset Basic - 2,0,04-11-2023 01:04
TXN0005018,6598,SSD 500GB - 2,0,04-11-2023 03:57
TXN0019373,2598,Bluetooth Tracker - 2,0,04-11-2023 05:37
TXN0018282,3999,Noise Cancelling Earbuds - 1,0,04-11-2023 08:52
TXN0013244,3996,Ink Cartridge Black - 4,0,04-11-2023 09:58
TXN0017760,39995,Action Camera 4K - 5,0,04-11-2023 11:25
TXN0005091,10794,Smart Plug WiFi - 3 ; Bluetooth Speaker - 3,5,04-11-2023 12:02
TXN0006890,5999,VR Headset Basic - 1,0,04-11-2023 12:18
TXN0019430,1198,Wireless Mouse - 2,0,04-11-2023 12:32
TXN0018733,1599,Bluetooth Keyboard - 1,2,04-11-2023 16:07
TXN0009552,4995,USB-C Fast Charger - 5,0,04-11-2023 16:11
TXN0017484,4798,Noise Cancelling Earbuds - 1 ; Smart LED Bulb - 1,0,04-11-2023 16:37
TXN0015627,34494,Mechanical Keyboard - 1 ; Smartwatch Series A - 3 ; Action Camera 4K - 2,0,04-11-2023 17:19
TXN0008080,22495,External Hard Drive 1TB - 5,0,04-11-2023 20:41
TXN0015212,13998,Soundbar Home - 2,0,05-11-2023 00:32
TXN0006388,7495,Webcam HD - 5,0,05-11-2023 01:16
TXN0016055,2697,Laptop Cooling Pad - 3,0,05-11-2023 05:17
TXN0007362,4196,RGB Strip Light - 2 ; Bluetooth Keyboard - 2,4,05-11-2023 05:29
TXN0015855,2396,Wireless Mouse - 4,0,05-11-2023 05:43
TXN0005840,33493,Webcam HD - 2 ; Mechanical Keyboard - 3 ; Drone Mini - 2,0,05-11-2023 05:57
TXN0001563,4797,Bluetooth Keyboard - 3,0,05-11-2023 06:26
TXN0009571,3596,Laptop Cooling Pad - 4,2,05-11-2023 06:43
TXN0004613,5395,RGB Strip Light - 3 ; Wireless Mouse - 1 ; SSD 500GB - 1,1,05-11-2023 07:03
TXN0011434,7996,Portable Bluetooth Keyboard - 4,0,05-11-2023 08:28
TXN0019543,17997,VR Headset Basic - 3,0,05-11-2023 08:35
TXN0009242,4497,Laptop Stand Aluminum - 3,0,05-11-2023 08:46
TXN0005944,17495,Graphics Tablet Small - 5,0,05-11-2023 09:20
TXN0010114,3995,Smart LED Bulb - 5,0,05-11-2023 10:19
TXN0005480,9996,Desk Microphone - 4,3,05-11-2023 12:21
TXN0006208,7495,Laptop Stand Aluminum - 5,0,05-11-2023 12:48
TXN0000518,10796,SSD 500GB - 1 ; Desk Microphone - 3,0,05-11-2023 14:43
TXN0014182,2499,Bluetooth Speaker - 1,0,05-11-2023 15:52
TXN0006878,7495,Smart Door Sensor - 5,0,05-11-2023 17:03
TXN0007330,23998,Laser Printer - 2,2,05-11-2023 23:01
TXN0007067,2297,Smart LED Bulb - 2 ; USB Flash Drive 64GB - 1,0,06-11-2023 00:17
TXN0009122,6498,Noise Cancelling Earbuds - 1 ; Gaming Controller - 1,0,06-11-2023 00:23
TXN0005153,8996,Mini UPS for Router - 3 ; Gaming Headset - 1,0,06-11-2023 04:35
TXN0010171,31996,Action Camera 4K - 4,3,06-11-2023 04:41
TXN0018051,3996,USB-C Fast Charger - 4,4,06-11-2023 06:01
TXN0014928,12997,VR Headset Basic - 2 ; USB-C Fast Charger - 1,0,06-11-2023 07:45
TXN0008923,2097,USB Flash Drive 64GB - 3,0,06-11-2023 08:52
TXN0016514,3499,Mechanical Keyboard - 1,5,06-11-2023 08:54
TXN0017100,7995,Bluetooth Keyboard - 5,10,06-11-2023 13:50
TXN0011792,1999,Portable Power Bank 20000mAh - 1,4,06-11-2023 14:00
TXN0007932,1998,USB-C Fast Charger - 2,0,06-11-2023 17:17
TXN0015043,16594,VR Headset Basic - 2 ; USB Flash Drive 64GB - 3 ; Bluetooth Speaker - 1,0,06-11-2023 17:41
TXN0003167,13495,Webcam HD - 2 ; Mechanical Keyboard - 3,0,06-11-2023 18:31
TXN0005170,5996,Smart Door Sensor - 4,0,06-11-2023 19:53
TXN0010509,4999,Smartwatch Series A - 1,0,06-11-2023 20:51
TXN0016801,29997,Drone Mini - 3,4,06-11-2023 21:44
TXN0000091,7997,Portable Power Bank 20000mAh - 2 ; Noise Cancelling Earbuds - 1,0,06-11-2023 21:49
TXN0012895,14997,Smartwatch Series A - 3,0,06-11-2023 22:05
TXN0006367,6998,Graphics Tablet Small - 2,0,06-11-2023 23:35
TXN0013528,3698,Ethernet Cable 5m - 1 ; SSD 500GB - 1,0,07-11-2023 00:19
TXN0010532,3998,Portable Power Bank 20000mAh - 2,0,07-11-2023 00:39
TXN0009537,4797,Portable Bluetooth Keyboard - 2 ; Smart LED Bulb - 1,0,07-11-2023 01:10
TXN0006574,7495,Webcam HD - 5,0,07-11-2023 01:10
TXN0003519,22495,LED Monitor 24 Inch - 2 ; Smart Door Sensor - 3,0,07-11-2023 01:40
TXN0011080,5196,Bluetooth Tracker - 4,0,07-11-2023 02:12
TXN0016140,3996,Ink Cartridge Black - 4,1,07-11-2023 02:28
TXN0002327,29995,VR Headset Basic - 5,2,07-11-2023 02:30
TXN0006494,7497,Desk Microphone - 3,2,07-11-2023 04:01
TXN0012136,1798,LED Desk Lamp USB Powered - 2,5,07-11-2023 06:21
TXN0004213,598,HDMI Cable 2m - 2,4,07-11-2023 07:32
TXN0001330,4497,Laptop Stand Aluminum - 3,0,07-11-2023 08:34
TXN0008292,7495,Webcam HD - 5,0,07-11-2023 10:04
TXN0005761,9995,Mini UPS for Router - 5,0,07-11-2023 12:31
TXN0015349,12495,Desk Microphone - 5,3,07-11-2023 13:16
TXN0018298,11495,Desk Microphone - 3 ; Mini UPS for Router - 2,0,07-11-2023 13:29
TXN0002330,4398,WiFi Router Dual Band - 2,0,07-11-2023 14:24
TXN0003802,20197,LED Monitor 24 Inch - 2 ; WiFi Router Dual Band - 1,0,07-11-2023 15:28
TXN0015618,1398,USB Flash Drive 64GB - 2,0,07-11-2023 15:38
TXN0016562,18495,External Hard Drive 1TB - 1 ; Ink Cartridge Black - 2 ; VR Headset Basic - 2,0,07-11-2023 19:21
TXN0007246,59995,Laser Printer - 5,3,07-11-2023 20:23
TXN0019971,1797,Wireless Mouse - 3,0,07-11-2023 20:45
TXN0005797,30795,LED Monitor 24 Inch - 3 ; WiFi Router Dual Band - 1 ; Wireless Earphones - 1,0,07-11-2023 21:05
TXN0007750,24397,Laser Printer - 2 ; Ethernet Cable 5m - 1,0,07-11-2023 21:32
TXN0011451,3299,SSD 500GB - 1,0,08-11-2023 00:26
TXN0003452,39995,Action Camera 4K - 5,0,08-11-2023 02:18
TXN0002815,9996,Gaming Controller - 4,0,08-11-2023 02:40
TXN0011959,5095,USB-C Fast Charger - 3 ; Wireless Charging Pad - 1 ; USB Hub 4-Port - 1,0,08-11-2023 04:00
TXN0007298,3996,USB-C Fast Charger - 4,0,08-11-2023 04:06
TXN0002895,499,RGB Strip Light - 1,8,08-11-2023 05:44
TXN0010095,17495,Mechanical Keyboard - 5,0,08-11-2023 05:49
TXN0014231,4396,Smart Plug WiFi - 4,0,08-11-2023 06:09
TXN0012327,46792,LED Desk Lamp USB Powered - 2 ; VR Headset Basic - 3 ; LED Monitor 24 Inch - 3,0,08-11-2023 07:04
TXN0007660,36995,Laser Printer - 3 ; RGB Strip Light - 2,0,08-11-2023 07:14
TXN0000152,1596,Ethernet Cable 5m - 4,0,08-11-2023 12:02
TXN0000652,2296,Smart Plug WiFi - 1 ; Ethernet Cable 5m - 3,0,08-11-2023 13:00
TXN0018760,13996,Graphics Tablet Small - 4,2,08-11-2023 13:33
TXN0007532,12298,SSD 500GB - 1 ; Portable Projector Mini - 1,0,08-11-2023 14:03
TXN0019277,1797,Wireless Mouse - 3,0,08-11-2023 14:18
TXN0000355,1599,Wireless Earphones - 1,0,08-11-2023 16:07
TXN0006296,3097,Bluetooth Tracker - 1 ; LED Desk Lamp USB Powered - 2,0,08-11-2023 23:02
TXN0018607,7795,Laptop Stand Aluminum - 2 ; Bluetooth Keyboard - 3,0,09-11-2023 00:20
TXN0010293,10496,External Hard Drive 1TB - 1 ; Portable Bluetooth Keyboard - 3,0,09-11-2023 01:05
TXN0001683,2499,Gaming Controller - 1,0,09-11-2023 02:00
TXN0000021,36993,Soundbar Home - 3 ; VR Headset Basic - 2 ; Portable Bluetooth Keyboard - 2,0,09-11-2023 02:18
TXN0000704,3198,Bluetooth Keyboard - 2,0,09-11-2023 02:52
TXN0010482,4995,USB-C Fast Charger - 5,0,09-11-2023 08:28
TXN0001079,699,USB Flash Drive 64GB - 1,1,09-11-2023 09:02
TXN0000295,11998,VR Headset Basic - 2,0,09-11-2023 09:56
TXN0014581,29997,Drone Mini - 3,0,09-11-2023 10:21
TXN0001177,13998,Soundbar Home - 2,14,09-11-2023 10:32
TXN0006955,2997,USB-C Fast Charger - 3,0,09-11-2023 13:26
TXN0001416,35996,LED Monitor 24 Inch - 4,0,09-11-2023 14:12
TXN0000923,19996,Smartwatch Series A - 4,0,09-11-2023 15:14
TXN0002782,44995,Portable Projector Mini - 5,3,09-11-2023 16:28
TXN0019366,2396,Wireless Mouse - 4,1,09-11-2023 18:43
TXN0017659,7995,Wireless Earphones - 5,0,09-11-2023 19:37
TXN0006158,5999,VR Headset Basic - 1,0,09-11-2023 20:15
TXN0004506,2995,Wireless Mouse - 5,0,09-11-2023 21:17
TXN0008816,7497,Gaming Controller - 3,0,09-11-2023 23:06
TXN0011728,2596,Smart LED Bulb - 1 ; USB Hub 4-Port - 3,3,09-11-2023 23:21
TXN0013199,5996,Wireless Charging Pad - 4,0,09-11-2023 23:50
TXN0013904,2998,Wireless Charging Pad - 2,0,10-11-2023 01:20
TXN0012846,22494,Noise Cancelling Earbuds - 3 ; Graphics Tablet Small - 3,0,10-11-2023 01:49
TXN0017743,12295,Mechanical Keyboard - 3 ; LED Desk Lamp USB Powered - 2,2,10-11-2023 03:18
TXN0001846,44995,Portable Projector Mini - 5,0,10-11-2023 05:56
TXN0010581,4797,Wireless Earphones - 3,0,10-11-2023 07:05
TXN0005985,2097,USB Flash Drive 64GB - 3,0,10-11-2023 07:07
TXN0012599,1798,Laptop Cooling Pad - 2,2,10-11-2023 07:15
TXN0013381,3597,Smart Door Sensor - 2 ; Wireless Mouse - 1,0,10-11-2023 10:53
TXN0016408,8999,Portable Projector Mini - 1,4,10-11-2023 14:12
TXN0014614,11895,WiFi Router Dual Band - 2 ; Desk Microphone - 3,1,10-11-2023 15:39
TXN0016065,19497,Portable Projector Mini - 2 ; Laptop Stand Aluminum - 1,0,10-11-2023 19:17
TXN0018040,10194,Laptop Cooling Pad - 3 ; Desk Microphone - 3,2,10-11-2023 19:43
TXN0005029,2198,Smart Plug WiFi - 2,0,10-11-2023 21:31
TXN0018934,34995,Soundbar Home - 5,0,10-11-2023 22:55
TXN0002527,39995,Portable Bluetooth Keyboard - 2 ; Laser Printer - 3,0,10-11-2023 23:51
TXN0013746,798,Ethernet Cable 5m - 2,0,11-11-2023 00:56
TXN0014211,8796,WiFi Router Dual Band - 4,3,11-11-2023 02:20
TXN0018403,11095,Wireless Charging Pad - 3 ; SSD 500GB - 2,13,11-11-2023 03:14
TXN0004399,2697,USB Hub 4-Port - 2 ; Webcam HD - 1,0,11-11-2023 05:32
TXN0014900,47996,Laser Printer - 4,10,11-11-2023 09:45
TXN0006142,2998,Webcam HD - 2,4,11-11-2023 11:08
TXN0001009,4797,Bluetooth Keyboard - 3,0,11-11-2023 11:09
TXN0010860,6296,Smart Door Sensor - 1 ; Bluetooth Keyboard - 3,0,11-11-2023 11:40
TXN0000423,6497,Desk Microphone - 1 ; Mini UPS for Router - 2,0,11-11-2023 11:55
TXN0017826,16597,SSD 500GB - 2 ; Drone Mini - 1,0,11-11-2023 14:45
TXN0018553,13196,SSD 500GB - 4,0,11-11-2023 16:18
TXN0012106,9996,Bluetooth Speaker - 4,0,11-11-2023 17:22
TXN0007996,598,HDMI Cable 2m - 2,2,11-11-2023 17:48
TXN0011796,3397,Ethernet Cable 5m - 1 ; Webcam HD - 2,0,11-11-2023 17:52
TXN0002807,12495,Desk Microphone - 5,0,11-11-2023 18:13
TXN0018517,10497,Graphics Tablet Small - 3,0,11-11-2023 18:29
TXN0009284,2997,Ink Cartridge Black - 3,0,11-11-2023 18:31
TXN0012570,6495,Bluetooth Tracker - 5,0,11-11-2023 18:38
TXN0010738,8397,Soundbar Home - 1 ; USB Flash Drive 64GB - 2,0,11-11-2023 20:29
TXN0007760,3495,USB Flash Drive 64GB - 5,9,11-11-2023 20:36
TXN0013022,14995,Gaming Headset - 5,0,11-11-2023 22:12
TXN0007677,27996,Soundbar Home - 4,2,11-11-2023 22:12
TXN0000315,5097,Graphics Tablet Small - 1 ; Smart LED Bulb - 2,0,12-11-2023 00:02
TXN0017578,12495,Bluetooth Speaker - 5,4,12-11-2023 00:07
TXN0011922,2998,RGB Strip Light - 1 ; Gaming Controller - 1,3,12-11-2023 02:41
TXN0009050,27996,Soundbar Home - 4,4,12-11-2023 03:45
TXN0002561,499,RGB Strip Light - 1,2,12-11-2023 05:25
TXN0018640,5997,Portable Power Bank 20000mAh - 3,3,12-11-2023 07:58
TXN0014151,1999,Portable Bluetooth Keyboard - 1,0,12-11-2023 08:24
TXN0018049,1499,Webcam HD - 1,0,12-11-2023 09:15
TXN0003690,7998,Noise Cancelling Earbuds - 2,3,12-11-2023 09:42
TXN0010318,8597,Wireless Mouse - 1 ; Noise Cancelling Earbuds - 2,2,12-11-2023 12:26
TXN0012695,1299,Bluetooth Tracker - 1,2,12-11-2023 12:44
TXN0014940,13996,VR Headset Basic - 2 ; Ink Cartridge Black - 2,2,12-11-2023 14:59
TXN0018187,799,Smart LED Bulb - 1,0,12-11-2023 15:43
TXN0009378,6396,Bluetooth Keyboard - 4,0,12-11-2023 15:49
TXN0006835,4499,External Hard Drive 1TB - 1,0,12-11-2023 16:27
TXN0011675,3295,HDMI Cable 2m - 2 ; Laptop Cooling Pad - 3,0,12-11-2023 17:08
TXN0004568,8998,Soundbar Home - 1 ; Portable Bluetooth Keyboard - 1,0,12-11-2023 18:43
TXN0005933,5197,Webcam HD - 2 ; WiFi Router Dual Band - 1,0,12-11-2023 19:23
TXN0015256,4194,Ethernet Cable 5m - 3 ; USB-C Fast Charger - 3,0,12-11-2023 19:39
TXN0015310,11695,Mechanical Keyboard - 1 ; Wireless Earphones - 2 ; Gaming Controller - 2,0,12-11-2023 19:52
TXN0017842,3597,Wireless Mouse - 1 ; Webcam HD - 2,0,12-11-2023 19:58
TXN0015695,11997,Noise Cancelling Earbuds - 3,2,12-11-2023 21:42
TXN0011227,35996,LED Monitor 24 Inch - 4,0,12-11-2023 21:54
TXN0012691,20997,Soundbar Home - 3,0,12-11-2023 23:11
TXN0003575,10497,Mechanical Keyboard - 3,0,12-11-2023 23:34
TXN0008177,44995,LED Monitor 24 Inch - 5,0,13-11-2023 02:00
TXN0017652,15894,Bluetooth Tracker - 3 ; Noise Cancelling Earbuds - 3,1,13-11-2023 02:05
TXN0009328,1796,HDMI Cable 2m - 3 ; Laptop Cooling Pad - 1,0,13-11-2023 02:41
TXN0006726,599,USB Hub 4-Port - 1,0,13-11-2023 03:03
TXN0001170,2995,Wireless Mouse - 5,0,13-11-2023 04:46
TXN0018412,1299,Bluetooth Tracker - 1,2,13-11-2023 08:02
TXN0011651,4499,External Hard Drive 1TB - 1,0,13-11-2023 09:38
TXN0007667,3897,Bluetooth Tracker - 3,2,13-11-2023 10:28
TXN0015315,6595,USB Hub 4-Port - 1 ; Wireless Charging Pad - 2 ; Webcam HD - 2,0,13-11-2023 10:35
TXN0016579,39996,Drone Mini - 4,7,13-11-2023 11:27
TXN0019909,12695,LED Desk Lamp USB Powered - 3 ; Smartwatch Series A - 2,2,13-11-2023 13:30
TXN0014051,2198,Smart Plug WiFi - 2,5,13-11-2023 13:55
TXN0014470,5597,Portable Bluetooth Keyboard - 2 ; Bluetooth Keyboard - 1,0,13-11-2023 16:09
TXN0008547,8796,WiFi Router Dual Band - 4,0,13-11-2023 16:54
TXN0004222,1198,USB Hub 4-Port - 2,0,13-11-2023 17:41
TXN0001992,2996,Wireless Mouse - 1 ; Smart LED Bulb - 3,4,13-11-2023 19:52
TXN0000109,17996,External Hard Drive 1TB - 4,0,13-11-2023 22:40
TXN0006795,4498,RGB Strip Light - 1 ; Noise Cancelling Earbuds - 1,5,13-11-2023 22:52
TXN0006975,999,Ink Cartridge Black - 1,5,13-11-2023 23:10
TXN0009786,7297,USB Hub 4-Port - 1 ; WiFi Router Dual Band - 1 ; External Hard Drive 1TB - 1,0,14-11-2023 00:31
TXN0015277,35996,Portable Projector Mini - 4,0,14-11-2023 00:59
TXN0014933,32094,SSD 500GB - 1 ; LED Monitor 24 Inch - 3 ; LED Desk Lamp USB Powered - 2,1,14-11-2023 02:25
TXN0010469,798,Ethernet Cable 5m - 2,4,14-11-2023 03:01
TXN0010895,2097,USB Flash Drive 64GB - 3,0,14-11-2023 03:49
TXN0016871,2598,Bluetooth Tracker - 2,2,14-11-2023 03:56
TXN0005868,2995,USB Hub 4-Port - 5,0,14-11-2023 05:00
TXN0018390,4995,USB-C Fast Charger - 5,7,14-11-2023 05:09
TXN0016285,12495,Gaming Controller - 5,0,14-11-2023 05:11
TXN0019712,26995,Smart Door Sensor - 2 ; VR Headset Basic - 2 ; Laser Printer - 1,0,14-11-2023 06:33
TXN0003973,5997,Mini UPS for Router - 3,0,14-11-2023 12:49
TXN0017617,7597,Smartwatch Series A - 1 ; Bluetooth Tracker - 2,0,14-11-2023 14:01
TXN0018020,7497,Bluetooth Speaker - 3,0,14-11-2023 14:15
TXN0003475,2199,WiFi Router Dual Band - 1,9,14-11-2023 14:36
TXN0004476,5998,Gaming Headset - 2,4,14-11-2023 15:47
TXN0009448,12096,Graphics Tablet Small - 3 ; Wireless Earphones - 1,0,14-11-2023 15:59
TXN0010437,1499,Webcam HD - 1,0,14-11-2023 17:11
TXN0006907,14997,Wireless Charging Pad - 2 ; Laser Printer - 1,0,14-11-2023 17:27
TXN0011424,3996,USB-C Fast Charger - 4,5,14-11-2023 23:05
TXN0005387,22495,External Hard Drive 1TB - 5,0,14-11-2023 23:26
TXN0011378,12495,Gaming Controller - 5,0,14-11-2023 23:39
TXN0010785,9295,Gaming Controller - 3 ; Laptop Cooling Pad - 2,0,15-11-2023 00:24
TXN0002227,14995,Gaming Headset - 5,0,15-11-2023 01:23
TXN0011629,5996,Smart Door Sensor - 4,0,15-11-2023 01:47
TXN0016843,4998,Desk Microphone - 2,0,15-11-2023 04:57
TXN0014081,10497,Graphics Tablet Small - 3,0,15-11-2023 05:14
TXN0003914,7495,Wireless Charging Pad - 5,0,15-11-2023 06:05
TXN0013993,2397,Smart LED Bulb - 3,0,15-11-2023 06:22
TXN0001641,5996,Wireless Charging Pad - 3 ; Webcam HD - 1,0,15-11-2023 08:27
TXN0008310,11498,External Hard Drive 1TB - 1 ; Soundbar Home - 1,0,15-11-2023 09:51
TXN0007068,29995,External Hard Drive 1TB - 2 ; Soundbar Home - 3,3,15-11-2023 10:40
TXN0010331,1998,Ink Cartridge Black - 2,3,15-11-2023 10:44
TXN0000706,2398,LED Desk Lamp USB Powered - 1 ; Smart Door Sensor - 1,0,15-11-2023 12:06
TXN0005536,3196,Smart LED Bulb - 4,3,15-11-2023 12:56
TXN0016756,2997,USB-C Fast Charger - 3,8,15-11-2023 15:09
TXN0016743,16794,Bluetooth Keyboard - 3 ; Noise Cancelling Earbuds - 3,0,15-11-2023 15:25
TXN0014726,35996,Portable Projector Mini - 4,0,15-11-2023 15:29
TXN0018312,10497,Graphics Tablet Small - 3,3,15-11-2023 15:49
TXN0018440,3499,Graphics Tablet Small - 1,0,15-11-2023 16:10
TXN0005193,7996,Laptop Stand Aluminum - 2 ; Gaming Controller - 2,0,15-11-2023 16:58
TXN0001698,1198,Wireless Mouse - 2,0,15-11-2023 17:34
TXN0016528,22195,USB Hub 4-Port - 2 ; Gaming Headset - 1 ; LED Monitor 24 Inch - 2,0,15-11-2023 20:30
TXN0005336,1496,HDMI Cable 2m - 3 ; USB Hub 4-Port - 1,0,15-11-2023 21:01
TXN0004774,2397,Smart LED Bulb - 3,0,15-11-2023 23:20
TXN0017475,2998,Laptop Stand Aluminum - 1 ; Webcam HD - 1,0,16-11-2023 03:47
TXN0011596,4995,USB-C Fast Charger - 5,0,16-11-2023 04:02
TXN0002799,2396,Wireless Mouse - 4,0,16-11-2023 04:39
TXN0005475,6196,WiFi Router Dual Band - 2 ; Laptop Cooling Pad - 2,0,16-11-2023 05:25
TXN0014108,23996,VR Headset Basic - 4,2,16-11-2023 06:31
TXN0015270,4497,Smart Door Sensor - 3,0,16-11-2023 09:37
TXN0006654,5597,HDMI Cable 2m - 2 ; Smartwatch Series A - 1,0,16-11-2023 12:01
TXN0004523,14295,Smart Door Sensor - 2 ; Bluetooth Tracker - 1 ; Smartwatch Series A - 2,0,16-11-2023 14:03
TXN0012546,2499,Desk Microphone - 1,4,16-11-2023 14:43
TXN0006000,4495,Laptop Cooling Pad - 5,0,16-11-2023 16:12
TXN0018500,7695,Bluetooth Keyboard - 2 ; Smart Door Sensor - 3,0,16-11-2023 17:20
TXN0012656,6396,Wireless Earphones - 4,0,16-11-2023 20:55
TXN0005696,2598,Bluetooth Keyboard - 1 ; Ink Cartridge Black - 1,0,16-11-2023 21:05
TXN0004408,2499,Bluetooth Speaker - 1,0,17-11-2023 01:22
TXN0000970,7597,Wireless Earphones - 1 ; Gaming Headset - 2,0,17-11-2023 03:17
TXN0004126,10494,Wireless Charging Pad - 3 ; Mini UPS for Router - 3,3,17-11-2023 04:07
TXN0016013,7497,Bluetooth Speaker - 3,0,17-11-2023 04:50
TXN0000561,3294,RGB Strip Light - 3 ; Wireless Mouse - 3,0,17-11-2023 05:23
TXN0005072,2499,Desk Microphone - 1,3,17-11-2023 08:29
TXN0003237,1996,RGB Strip Light - 4,0,17-11-2023 08:46
